,Марка,Модель,Год выпуска,Город продажи,Тип топлива,"Объем двигателя, л.","Мощность, л.с.",Коробка передач,Привод,Цвет,"Пробег, км",Поколение,Количество регистраций,"Цена, руб."
1306,Porsche,Cayenne,2007,Новосибирск,бензин,4.8,385.0,АКПП,4WD,зеленый,57400.0,"1 поколение, рестайлинг",3.0,2000000
1307,Porsche,Cayenne,2014,Иркутск,дизель,3.0,245.0,АКПП,4WD,белый,65000.0,2 поколение,2.0,3400000
1308,Porsche,Cayenne,2015,Иркутск,бензин,3.6,300.0,АКПП,4WD,черный,139000.0,"2 поколение, рестайлинг",2.0,3650000
1309,Porsche,Cayenne,2011,Иркутск,дизель,3.0,245.0,АКПП,4WD,белый,175000.0,2 поколение,2.0,2700000
1310,Porsche,Cayenne,2016,Новосибирск,бензин,3.6,440.0,АКПП,4WD,черный,177000.0,"2 поколение, рестайлинг",1.0,3890000
1311,Porsche,Cayenne,2005,Новосибирск,бензин,3.2,250.0,АКПП,4WD,серый,270000.0,1 поколение,7.0,1300000
1312,Porsche,Cayenne,2018,Санкт-Петербург,бензин,2.9,440.0,АКПП,4WD,черный,56200.0,3 поколение,,7446000
1313,Porsche,Cayenne,2003,Москва,бензин,4.5,340.0,АКПП,4WD,бежевый,300000.0,1 поколение,4.0,465000
1314,Porsche,Cayenne Coupe,2019,Казань,бензин,3.0,340.0,АКПП,4WD,черный,78714.0,1 поколение,2.0,9500000
1315,Porsche,Cayenne,2011,Тюмень,дизель,3.0,245.0,АКПП,4WD,белый,150000.0,2 поколение,3.0,2600000
1316,Porsche,Cayenne,2012,Краснодар,дизель,3.0,245.0,АКПП,4WD,коричневый,242528.0,2 поколение,1.0,2445000
1317,Porsche,Cayenne,2008,Екатеринбург,бензин,4.8,500.0,АКПП,4WD,синий,183000.0,"1 поколение, рестайлинг",8.0,1095000
1318,Porsche,Cayenne,2007,Ульяновск,бензин,4.8,385.0,АКПП,4WD,черный,171000.0,"1 поколение, рестайлинг",9.0,895000
1319,Porsche,Cayenne,2022,Пермь,бензин,3.0,340.0,АКПП,4WD,белый,23.0,3 поколение,1.0,13370000
1320,Porsche,Cayenne,2022,Пермь,бензин,3.0,340.0,АКПП,4WD,черный,14.0,3 поколение,1.0,13490000
1321,Porsche,Cayenne,2009,Краснодар,дизель,3.0,240.0,АКПП,4WD,серый,270000.0,"1 поколение, рестайлинг",5.0,1447000
1322,Porsche,Cayenne,2018,Краснодар,бензин,4.0,550.0,АКПП,4WD,черный,30000.0,3 поколение,1.0,10800000
1323,Porsche,Cayenne,2007,Ульяновск,бензин,3.6,290.0,АКПП,4WD,черный,182000.0,"1 поколение, рестайлинг",9.0,1000000
1324,Porsche,Cayenne Coupe,2022,Казань,бензин,4.0,460.0,АКПП,4WD,коричневый,20.0,1 поколение,,18700000
1325,Porsche,Macan,2017,Томск,дизель,3.0,245.0,робот,4WD,серый,66000.0,1 поколение,2.0,4299000
1326,Porsche,Cayenne,2016,Краснодар,дизель,3.0,245.0,АКПП,4WD,синий,114800.0,"2 поколение, рестайлинг",2.0,3949000
1327,Porsche,Cayenne,2004,Боград,бензин,4.5,340.0,АКПП,4WD,серебристый,300000.0,1 поколение,6.0,950000
1328,Porsche,Macan,2014,Ставрополь,бензин,3.0,340.0,робот,4WD,черный,131000.0,1 поколение,,1850000
1329,Porsche,Cayenne,2004,Кемерово,бензин,3.2,250.0,АКПП,4WD,синий,178000.0,1 поколение,4.0,880000
1330,Porsche,Cayenne,2019,Хабаровск,бензин,2.9,440.0,АКПП,4WD,белый,10989.0,3 поколение,4.0,10500000
1331,Porsche,Cayenne,2013,Екатеринбург,бензин,4.8,400.0,АКПП,4WD,черный,150000.0,2 поколение,9.0,2490000
1332,Porsche,Macan,2014,Владивосток,бензин,3.0,340.0,робот,4WD,синий,130000.0,1 поколение,3.0,2800000
1333,Porsche,Cayenne,2022,Санкт-Петербург,бензин,3.0,340.0,АКПП,4WD,бежевый,,3 поколение,1.0,12393500
1334,Porsche,Cayenne,2008,Ессентуки,бензин,4.8,405.0,АКПП,4WD,белый,208000.0,"1 поколение, рестайлинг",11.0,900000
1335,Porsche,Cayenne,2011,Новороссийск,бензин,4.8,400.0,АКПП,4WD,фиолетовый,192000.0,2 поколение,11.0,2100000
1336,Porsche,Panamera,2012,Москва,бензин,4.8,400.0,робот,4WD,синий,174000.0,1 поколение,9.0,1859000
1337,Porsche,Cayenne,2007,Новосибирск,бензин,3.6,290.0,АКПП,4WD,красный,114869.0,"1 поколение, рестайлинг",6.0,1350000
1339,Porsche,Panamera,2015,Омск,бензин,3.0,420.0,робот,4WD,коричневый,55000.0,"1 поколение, рестайлинг",2.0,4100000
1341,Porsche,Macan,2020,Самара,бензин,2.0,252.0,робот,4WD,белый,24294.0,"1 поколение, рестайлинг",1.0,5799000
1342,Porsche,Cayenne,2018,Санкт-Петербург,бензин,3.0,340.0,АКПП,4WD,голубой,158880.0,3 поколение,3.0,5490000
1343,Porsche,Panamera,2012,Энгельс,бензин,4.8,500.0,робот,4WD,серый,93663.0,1 поколение,1.0,3150000
1344,Porsche,Cayenne,2015,Новосибирск,дизель,3.0,245.0,АКПП,4WD,черный,98000.0,"2 поколение, рестайлинг",5.0,4100000
